Concepts count,Axioms count,Probability axioms count,SAT proportion mean,Time mean,SAT proportion std,Time std
1000,0.97,10,0.96,0.06639406442642212,0.19595917942265417,0.025690561957904662
1000,0.98,10,1.0,0.06813039541244507,0.0,0.024825413113708904
1000,0.99,10,0.99,0.0715284776687622,0.09949874371066195,0.027641485296652276
1000,1.0,10,0.99,0.06849854469299316,0.09949874371066196,0.025517750447910024
1000,1.01,10,0.99,0.07200164794921875,0.09949874371066199,0.028062757012571965
1000,1.02,10,0.95,0.06778321743011474,0.21794494717703364,0.025390443334050383
1000,1.03,10,0.98,0.06836454153060913,0.1399999999999999,0.026800736699756727
1000,1.04,10,0.95,0.06727318286895752,0.21794494717703383,0.025825852017430033
1000,1.05,10,0.96,0.07224312782287598,0.1959591794226542,0.027768280773703895
1000,1.06,10,0.99,0.0734812068939209,0.09949874371066193,0.027200224379723338
1000,1.07,10,0.94,0.07276994943618774,0.23748684174075835,0.03341553909851564
1000,1.08,10,0.94,0.07223170757293701,0.23748684174075824,0.03120813132900676
1000,1.09,10,0.95,0.07150600433349609,0.21794494717703375,0.02859094181931853
1000,1.1,10,0.9,0.068632071018219,0.29999999999999977,0.02976661257318724
1000,1.11,10,0.91,0.06897232532501221,0.28618176042508353,0.03170805038734036
1000,1.12,10,0.91,0.06507976770401001,0.28618176042508353,0.027304305331071713
1000,1.13,10,0.89,0.06611664295196533,0.31288975694324045,0.029736221102414723
1000,1.14,10,0.89,0.07194686889648437,0.3128897569432404,0.03361811841957923
1000,1.15,10,0.92,0.07179308414459229,0.2712931993250109,0.029570563999936263
1000,1.16,10,0.91,0.07145167827606201,0.28618176042508353,0.030676470259252294
1000,1.17,10,0.87,0.06593507051467895,0.33630343441600463,0.02975116646219281
1000,1.18,10,0.89,0.0723764181137085,0.31288975694324034,0.031538507401737095
1000,1.19,10,0.84,0.0658652400970459,0.3666060555964674,0.030242262423163677
1000,1.2,10,0.85,0.07120896577835083,0.3570714214271429,0.033631429844280226
1000,1.21,10,0.84,0.07301024198532105,0.36660605559646736,0.03888632232250406
1000,1.22,10,0.82,0.07250818014144897,0.38418745424597117,0.03415614314255235
1000,1.23,10,0.84,0.07334669351577759,0.3666060555964676,0.032437693213666616
1000,1.24,10,0.81,0.06494086980819702,0.3923009049186604,0.029787210863960693
1000,1.25,10,0.75,0.06662866830825806,0.4330127018922193,0.03591825296797652
1000,1.26,10,0.78,0.06873206138610839,0.4142463035441593,0.0347301821508632
1000,1.27,10,0.78,0.0703156852722168,0.4142463035441591,0.03658457648373943
1000,1.28,10,0.82,0.07698723793029785,0.3841874542459714,0.03752527863981208
1000,1.29,10,0.76,0.07475359201431274,0.42708313008125276,0.0413001369863329
1000,1.3,10,0.75,0.06549537897109986,0.4330127018922193,0.03551667503074898
1000,1.31,10,0.8,0.07281074047088623,0.3999999999999996,0.03600918863546138
1000,1.32,10,0.77,0.07131142616271972,0.42083250825001606,0.03508697177071423
1000,1.33,10,0.66,0.0658076524734497,0.47370877129308087,0.03668899131576753
1000,1.34,10,0.7,0.06762992382049561,0.4582575694955838,0.03702071028459678
1000,1.35,10,0.63,0.0659194278717041,0.48280430818293263,0.043118459341170895
1000,1.36,10,0.67,0.07075906276702881,0.47021271782034985,0.042192455180718756
1000,1.37,10,0.66,0.0718108630180359,0.47370877129308087,0.0435242657863256
1000,1.38,10,0.69,0.06947444677352906,0.462493243193887,0.04066872245539372
1000,1.39,10,0.6,0.06456054925918579,0.48989794855663554,0.044559386082231485
1000,1.4,10,0.59,0.06285977840423584,0.49183330509431733,0.038251371279573114
1000,1.41,10,0.53,0.059857699871063236,0.49909918853871127,0.039812322493500425
1000,1.42,10,0.57,0.06354576349258423,0.49507575177946234,0.040143269119417714
1000,1.43,10,0.59,0.06879459381103516,0.4918333050943174,0.04198883023835955
1000,1.44,10,0.6,0.06679338216781616,0.48989794855663554,0.04565175390041812
1000,1.45,10,0.5,0.06379770040512085,0.5,0.04248285140575636
1000,1.46,10,0.55,0.06703490257263184,0.49749371855330987,0.04175422979939402
1000,1.47,10,0.56,0.06229490995407105,0.4963869458396343,0.03813419881123995
1000,1.48,10,0.58,0.06809451341629029,0.49355850717012284,0.04242861902143762
1000,1.49,10,0.54,0.07378889799118042,0.4983974317750847,0.049609509653412556
1000,1.5,10,0.53,0.07240521669387817,0.49909918853871127,0.048539080685811066
1000,1.51,10,0.52,0.0730340576171875,0.49959983987187156,0.05255232852197284
1000,1.52,10,0.5,0.06086666584014892,0.5,0.04194662229267791
1000,1.53,10,0.51,0.062149362564086916,0.49989998999799923,0.04158389273974202
1000,1.54,10,0.41,0.05627879619598389,0.4918333050943174,0.04424576020829638
1000,1.55,10,0.46,0.06616471529006958,0.49839743177508466,0.04922684632171381
1000,1.56,10,0.48,0.06548646211624146,0.49959983987187156,0.04597710431522209
1000,1.57,10,0.59,0.0774141526222229,0.49183330509431733,0.05036133781254597
1000,1.58,10,0.44,0.0709335446357727,0.49638694583963433,0.055009442067307714
1000,1.59,10,0.44,0.06769610404968261,0.49638694583963433,0.054390378279719265
1000,1.6,10,0.5,0.06346751451492309,0.5,0.042674354958886905
1000,1.61,10,0.42,0.05684185028076172,0.49355850717012284,0.04016927213433743
1000,1.62,10,0.39,0.05939131498336792,0.48774993593028815,0.046075189390371765
1000,1.63,10,0.39,0.061567192077636716,0.4877499359302881,0.048429301765774826
1000,1.64,10,0.37,0.055633513927459716,0.4828043081829327,0.041919135624807494
1000,1.65,10,0.39,0.059700887203216556,0.48774993593028815,0.046612675830096345
1000,1.66,10,0.32,0.05279946327209473,0.46647615158762373,0.03908657520325348
1000,1.67,10,0.45,0.06391814947128296,0.49749371855331,0.04468927993781941
1000,1.68,10,0.37,0.05549583196640015,0.48280430818293263,0.04220669767280821
1000,1.69,10,0.31,0.05691948413848877,0.462493243193887,0.04477469810895745
1000,1.7,10,0.27,0.04872986316680908,0.4439594576084626,0.04391309875811645
1000,1.71,10,0.35,0.05773365974426269,0.47696960070847255,0.043927209040389416
1000,1.72,10,0.35,0.05646169662475586,0.47696960070847244,0.042735574212977676
1000,1.73,10,0.33,0.059356353282928466,0.47021271782034957,0.046043682527989994
1000,1.74,10,0.36,0.060720415115356446,0.48000000000000004,0.044422393598822885
1000,1.75,10,0.45,0.06817639827728271,0.49749371855331,0.05016135287091924
1000,1.76,10,0.4,0.06303134918212891,0.48989794855663554,0.045630012598737606
1000,1.77,10,0.31,0.05791486263275147,0.462493243193887,0.04664253899590864
1000,1.78,10,0.27,0.05501840114593506,0.44395945760846256,0.041761941261097134
1000,1.79,10,0.21,0.053392660617828366,0.40730823708832625,0.04964523565165568
1000,1.8,10,0.36,0.06308310270309449,0.48,0.04969790729270507
1000,1.81,10,0.37,0.06312294483184815,0.48280430818293263,0.04835196037032122
1000,1.82,10,0.35,0.06051871061325073,0.47696960070847244,0.04390159723664463
1000,1.83,10,0.27,0.057724125385284424,0.4439594576084626,0.04601183558515579
1000,1.84,10,0.36,0.062496201992034914,0.48,0.047702446037111546
1000,1.85,10,0.36,0.0619652009010315,0.48000000000000004,0.048180993485940696
1000,1.86,10,0.4,0.06629164218902588,0.48989794855663554,0.049533982863168895
1000,1.87,10,0.38,0.0669213080406189,0.4853864439804638,0.05220619351912824
1000,1.88,10,0.36,0.06544020652770996,0.48000000000000004,0.049934072573750536
1000,1.89,10,0.3,0.058870899677276614,0.4582575694955838,0.04976846459558003
1000,1.9,10,0.27,0.05687629222869873,0.4439594576084626,0.042544529718780096
1000,1.91,10,0.29,0.058509621620178226,0.4537620521815368,0.04559693906632229
1000,1.92,10,0.25,0.05794017314910889,0.4330127018922193,0.04509111507488707
1000,1.93,10,0.27,0.05793238639831543,0.4439594576084625,0.04492528265479789
1000,1.94,10,0.21,0.050345849990844724,0.40730823708832625,0.04158965591922954
1000,1.95,10,0.21,0.05284592866897583,0.40730823708832625,0.04244735069182641
1000,1.96,10,0.2,0.052553954124450686,0.39999999999999974,0.040851607666904696
1000,1.97,10,0.27,0.0547028112411499,0.44395945760846256,0.04388708264316077
1000,1.98,10,0.26,0.053921899795532226,0.438634243989226,0.04047101996405024
1000,1.99,10,0.23,0.05323894262313843,0.4208325082500162,0.04069369373279853
